date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2013-10-22,91.0,76.292,57.0,14.521,31.0625,16.5415,0.0,,242.0,183.042,142.0,12.435
2013-10-23,91.0,83.5,70.0,22.479,36.0,13.521,17.0,,189.0,177.792,170.0,10.708
2013-10-24,90.0,83.792,66.0,16.8125,25.9165,9.104500000000002,8.0,,214.0,184.708,166.0,10.625
2013-10-25,92.0,90.417,87.0,17.3125,28.2915,10.979,67.0,,192.0,180.833,161.0,6.667
2013-10-26,91.0,73.125,51.0,9.875,17.0205,7.146,7.0,,180.0,151.833,129.0,14.167
2013-10-27,81.0,60.542,34.0,9.6405,15.8415,6.201,0.0,,204.0,148.75,110.0,21.0
2013-10-28,87.0,66.042,33.0,16.5835,25.4375,8.8545,0.0,,213.0,143.042,90.0,22.125
2013-10-29,84.0,77.125,70.0,27.2995,52.197500000000005,24.8975,0.0,,184.0,157.625,136.0,22.261
2013-10-30,90.0,69.333,46.0,22.396,39.9165,17.5205,0.0,,223.0,168.167,135.0,29.5
2013-10-31,88.0,69.417,43.0,21.5625,36.125,14.5625,0.0,,210.0,149.667,107.0,33.417
2013-11-01,88.0,66.583,34.0,19.25,33.2915,14.0415,0.0,,222.0,145.458,102.0,29.625
2013-11-02,87.0,73.833,54.0,24.8545,37.958,13.104500000000002,0.0,,199.0,145.042,91.0,40.375
2013-11-03,92.0,87.0,81.0,18.875,26.75,7.875,33.0,,167.0,157.667,144.0,49.167
2013-11-04,92.0,81.042,56.0,14.4375,22.479,8.042,9.0,,196.0,149.917,119.0,25.417
2013-11-05,90.0,70.625,36.0,19.96,35.8865,15.9265,0.0,,205.0,136.958,94.0,29.5
2013-11-06,89.0,75.958,57.0,30.7085,55.2915,24.5835,0.0,,188.0,137.167,81.0,31.667
2013-11-07,92.0,79.625,55.0,27.3125,45.0,17.6875,9.0,,210.0,156.292,119.0,29.0
2013-11-08,89.0,67.125,39.0,23.7915,44.4165,20.625,0.0,,210.0,141.0,86.0,27.958
2013-11-09,90.0,73.833,51.0,22.042,39.75,17.708,0.0,,172.0,130.833,91.0,20.75
2013-11-10,92.0,86.792,80.0,18.4165,32.9375,14.521,12.0,,164.0,138.708,123.0,17.583
2013-11-11,87.0,73.833,41.0,14.8125,30.6455,15.8335,0.0,,161.0,112.417,65.0,9.625
2013-11-12,86.0,75.667,60.0,21.013,42.6935,21.6815,0.0,,107.0,82.667,57.0,10.458
2013-11-13,87.0,71.917,46.0,17.8125,37.125,19.3125,0.0,,136.0,85.75,59.0,9.25
2013-11-14,90.0,67.833,35.0,19.426000000000002,38.7285,19.3025,0.0,,172.0,100.333,47.0,14.5
2013-11-15,91.0,84.958,69.0,23.5,39.896,16.3955,20.0,,158.0,114.708,96.0,14.375
2013-11-16,92.0,77.75,45.0,21.7915,36.25,14.4585,0.0,,182.0,115.042,79.0,24.708
2013-11-17,91.0,71.875,44.0,15.6665,24.1875,8.521,0.0,,184.0,125.042,70.0,32.167
2013-11-18,64.0,47.458,27.0,16.8125,31.75,14.9375,0.0,,143.0,110.458,63.0,21.75
2013-11-19,76.0,51.375,31.0,18.104,33.8545,15.75,0.0,,128.0,87.625,61.0,12.958
2013-11-20,74.0,53.833,38.0,21.0625,35.25,14.1875,0.0,,127.0,88.792,61.0,18.708
2013-11-21,65.0,51.333,32.0,20.354,39.229,18.875,0.0,,153.0,97.083,66.0,18.208
2013-11-22,81.0,61.708,37.0,24.125,58.4795,34.3545,0.0,,157.0,96.083,45.0,22.375
2013-11-23,89.0,69.125,38.0,21.988500000000002,39.4865,17.497999999999998,0.0,,156.0,94.125,48.0,19.083
2013-11-24,87.0,71.0,40.0,17.4585,28.417,10.9585,0.0,,178.0,98.25,49.0,31.375
2013-11-25,90.0,72.333,51.0,23.1875,38.9795,15.7915,17.0,,171.0,130.583,87.0,23.125
2013-11-26,64.0,48.25,34.0,17.8045,32.941,15.1365,0.0,,130.0,95.25,48.0,12.909
2013-11-27,85.0,64.917,36.0,29.1045,66.3545,37.25,8.0,,132.0,86.708,35.0,12.917
2013-11-28,59.0,45.458,26.0,14.979,32.6875,17.7085,0.0,,111.0,79.542,33.0,8.25
2013-11-29,79.0,53.542,31.0,21.354,42.8955,21.5415,0.0,,107.0,57.958,18.0,7.833
2013-11-30,79.0,59.458,31.0,26.5625,48.229,21.667,0.0,,130.0,62.875,13.0,16.708
2013-12-01,86.0,67.625,40.0,22.104,35.875,13.770499999999998,0.0,,153.0,81.208,24.0,20.25
2013-12-02,88.0,71.208,44.0,33.541,72.358,38.817,0.0,,155.0,86.375,35.0,27.417
2013-12-03,90.0,67.958,34.0,28.979,58.354,29.375,0.0,,152.0,81.583,30.0,25.652
2013-12-04,88.0,70.375,43.0,29.1665,61.021,31.8545,0.0,,140.0,78.292,30.0,23.458
2013-12-05,90.0,69.083,41.0,35.792,75.896,40.104,0.0,,153.0,88.958,39.0,28.25
2013-12-06,84.0,66.375,39.0,28.5,68.104,39.604,0.0,,152.0,91.375,47.0,34.75
2013-12-07,86.0,65.417,37.0,20.479,44.583,24.104,0.0,,140.0,86.292,50.0,14.083
2013-12-08,83.0,68.25,53.0,14.229500000000002,22.8545,8.625,0.0,,105.0,69.458,25.0,9.25
2013-12-09,88.0,70.458,46.0,28.917,58.354,29.4375,0.0,,124.0,69.0,4.0,16.792
2013-12-10,92.0,69.542,49.0,16.2935,30.5265,14.233,17.0,,123.0,95.5,68.0,9.958
2013-12-11,77.0,57.458,36.0,20.7045,40.565,19.860500000000002,0.0,,116.0,72.417,38.0,13.167
2013-12-12,63.0,48.125,31.0,17.0625,35.5835,18.521,0.0,,87.0,51.875,20.0,7.917
2013-12-13,88.0,66.292,44.0,27.1875,73.771,46.5835,1.0,,101.0,35.042,4.0,13.375
2013-12-14,60.0,46.458,32.0,14.5625,28.896,14.332999999999998,1.0,,82.0,45.333,12.0,9.917
2013-12-15,67.0,54.5,45.0,6.979,13.896,6.917,0.0,,92.0,59.25,40.0,10.375
2013-12-16,68.0,55.208,42.0,12.875,30.9585,18.0835,0.0,,95.0,64.375,44.0,7.708
2013-12-17,71.0,63.208,54.0,24.6045,51.417,26.8125,0.0,,100.0,69.958,44.0,10.667
2013-12-18,91.0,86.167,69.0,26.8335,50.396,23.5625,20.0,,68.0,61.958,52.0,8.167
2013-12-19,92.0,88.833,82.0,29.925,60.1915,30.2665,5.0,,92.0,76.417,63.0,12.792
2013-12-20,87.0,58.25,33.0,17.5835,36.586,19.0025,0.0,,82.0,52.375,26.0,9.167
2013-12-21,86.0,74.042,67.0,14.832999999999998,28.8125,13.979,0.0,,73.0,53.5,39.0,3.792
2013-12-22,84.0,64.708,45.0,9.75,16.4585,6.708,1.0,,83.0,48.292,24.0,5.792
2013-12-23,68.0,52.625,32.0,14.557,24.5045,9.947500000000002,0.0,,111.0,61.167,34.0,7.25
2013-12-24,76.0,64.167,52.0,20.0,43.9585,23.9585,0.0,,92.0,59.125,43.0,9.917
2013-12-25,77.0,55.5,32.0,24.3395,46.059,21.7195,0.0,,122.0,64.167,35.0,12.957
2013-12-26,91.0,78.0,61.0,34.021,73.3125,39.2915,16.0,,86.0,58.333,30.0,19.042
2013-12-27,91.0,79.792,66.0,20.5835,39.4585,18.875,0.0,,66.0,49.0,20.0,10.583
2013-12-28,81.0,62.583,37.0,14.75,29.625,14.875,0.0,,72.0,28.708,0.0,7.167
2013-12-29,78.0,52.417,29.0,12.5875,19.4175,6.8295,0.0,,85.0,30.583,-10.0,8.625
2013-12-30,80.0,58.417,37.0,22.354,36.833,14.479,0.0,,93.0,40.833,-11.0,18.25
2013-12-31,89.0,66.0,35.0,23.2085,40.1045,16.896,0.0,,111.0,61.75,24.0,25.5
2014-01-01,,,,6.75,12.083,5.333,,,,,,5.375
2014-01-02,,,,7.783,14.652,6.87,,,,,,6.542
2014-01-03,,,,14.167,28.708,14.542,,,,,,5.708
2014-01-04,,,,24.083,50.708,26.625,,,,,,13.875
2014-01-05,,,,29.333,68.292,38.958,,,,,,26.167
2014-01-06,,,,29.833,71.875,42.042,,,,,,21.958
2014-01-07,,,,16.25,43.5,27.25,,,,,,7.292
2014-01-08,,,,19.348,44.696,25.348,,,,,,14.208
2014-01-09,,,,25.292,62.667,37.375,,,,,,10.5
2014-01-10,,,,24.042,46.875,22.833,,,,,,12.083
2014-01-11,,,,14.783,23.391,8.609,,,,,,12.75
2014-01-12,,,,10.167,21.542,11.375,,,,,,7.0
2014-01-13,,,,27.542,66.167,38.625,,,,,,8.75
2014-01-14,,,,34.917,92.708,57.792,,,,,,23.875
2014-01-15,,,,26.958,58.583,31.625,,,,,,9.125
2014-01-16,,,,36.833,88.042,51.208,,,,,,24.957
2014-01-17,,,,20.875,44.0,23.125,,,,,,16.75
2014-01-18,,,,19.708,35.167,15.458,,,,,,8.583
2014-01-19,,,,23.833,61.875,38.042,,,,,,19.542
2014-01-20,,,,27.348,56.0,28.652,,,,,,22.125
2014-01-21,,,,33.833,71.958,38.125,,,,,,25.958
2014-01-22,,,,35.13,72.0,36.87,,,,,,13.667
2014-01-23,,,,18.75,44.375,25.625,,,,,,6.0
2014-01-24,,,,24.417,44.583,20.167,,,,,,11.375
2014-01-25,,,,22.833,41.583,18.75,,,,,,22.375
2014-01-26,,,,34.667,75.75,41.083,,,,,,22.958
2014-01-27,,,,25.208,59.167,33.958,,,,,,12.292
2014-01-28,,,,16.708,39.875,23.167,,,,,,6.083
2014-01-29,,,,27.652,58.174,30.522,,,,,,9.391
2014-01-30,,,,31.458,64.667,33.208,,,,,,8.75
2014-01-31,,,,10.125,22.208,12.083,,,,,,9.958
2014-02-01,,,,9.292,19.083,9.792,,,,,,8.958
2014-02-02,,,,21.875,57.042,35.167,,,,,,9.042
2014-02-03,,,,28.208,65.25,37.042,,,,,,10.25
2014-02-04,,,,29.833,64.042,34.208,,,,,,12.917
2014-02-05,,,,24.826,41.739,16.913,,,,,,11.542
2014-02-06,,,,24.792,53.833,29.042,,,,,,6.542
2014-02-07,,,,26.0,46.696,20.696,,,,,,18.542
2014-02-08,,,,15.833,25.708,9.875,,,,,,20.25
2014-02-09,,,,15.917,33.708,17.792,,,,,,8.125
2014-02-10,,,,28.042,63.458,35.417,,,,,,18.375
2014-02-11,,,,29.583,50.792,21.208,,,,,,31.375
2014-02-12,,,,31.0,63.458,32.458,,,,,,32.542
2014-02-13,,,,22.292,53.667,31.375,,,,,,9.25
2014-02-14,,,,27.708,53.958,26.25,,,,,,13.833
2014-02-15,,,,25.417,35.792,10.375,,,,,,26.25
2014-02-16,,,,25.609,49.826,24.217,,,,,,12.292
2014-02-17,,,,32.458,61.5,29.042,,,,,,18.458
2014-02-18,,,,26.875,58.5,31.625,,,,,,10.875
2014-02-19,,,,16.478,36.739,20.261,,,,,,3.375
2014-02-20,,,,20.167,43.292,23.125,,,,,,7.833
2014-02-21,,,,25.667,50.375,24.708,,,,,,12.542
2014-02-22,,,,22.125,33.083,10.958,,,,,,13.375
2014-02-23,,,,32.5,73.708,41.208,,,,,,22.25
2014-02-24,,,,25.5,46.75,21.25,,,,,,38.208
2014-02-25,,,,24.304,45.87,21.565,,,,,,30.917
2014-02-26,,,,35.833,67.375,31.542,,,,,,18.217
2014-02-27,,,,16.625,39.833,23.208,,,,,,14.542
2014-02-28,,,,18.25,34.083,15.833,,,,,,16.417
2014-03-01,,,,13.708,20.875,7.167,,,,,,7.333
2014-03-02,,,,20.375,42.167,21.792,,,,,,17.5
2014-03-03,,,,26.417,54.333,27.917,,,,,,20.292
2014-03-04,,,,22.792,42.167,19.375,,,,,,15.583
2014-03-05,,,,18.174,41.0,22.826,,,,,,13.696
2014-03-06,,,,21.696,36.565,14.87,,,,,,17.875
2014-03-07,,,,25.542,42.5,16.958,,,,,,15.0
2014-03-08,,,,13.292,20.208,6.917,,,,,,9.833
2014-03-09,,,,26.208,53.542,27.333,,,,,,10.208
2014-03-10,,,,17.292,37.125,19.833,,,,,,7.5
2014-03-11,,,,25.375,54.125,28.75,,,,,,11.125
2014-03-12,,,,26.333,55.667,29.333,,,,,,20.417
2014-03-13,,,,32.25,71.542,39.292,,,,,,15.792
2014-03-14,,,,20.125,28.75,8.625,,,,,,18.458
2014-03-15,,,,16.565,21.348,4.783,,,,,,17.083
2014-03-16,,,,28.0,47.125,19.125,,,,,,16.708
2014-03-17,,,,31.333,68.708,37.375,,,,,,19.458
2014-03-18,,,,27.75,48.75,21.0,,,,,,20.333
2014-03-19,,,,26.217,55.478,29.261,,,,,,7.0
2014-03-20,,,,19.25,34.417,15.167,,,,,,15.25
2014-03-21,,,,20.958,29.833,8.875,,,,,,24.583
2014-03-22,,,,15.375,21.125,5.75,,,,,,29.333
2014-03-23,,,,17.208,33.583,16.375,,,,,,15.25
2014-03-24,,,,17.087,37.13,20.043,,,,,,8.708
2014-03-25,,,,19.5,36.75,17.25,,,,,,9.875
2014-03-26,,,,27.583,52.917,25.333,,,,,,15.522
2014-03-27,,,,32.625,49.417,16.792,,,,,,19.792
2014-03-28,,,,24.333,33.042,8.708,,,,,,19.5
2014-03-29,,,,20.208,31.333,11.125,,,,,,19.167
2014-03-30,,,,26.792,37.625,10.833,,,,,,30.042
2014-03-31,,,,26.917,42.708,15.792,,,,,,34.125
2014-04-01,,,,25.087,43.478,18.391,,,,,,18.292
2014-04-02,,,,18.542,29.542,11.0,,,,,,15.208
2014-04-03,,,,24.042,40.833,16.792,,,,,,12.708
2014-04-04,,,,17.667,30.667,13.0,,,,,,10.792
2014-04-05,,,,17.625,32.833,15.208,,,,,,15.0
2014-04-06,,,,9.375,16.25,6.875,,,,,,8.917
2014-04-07,,,,30.304,53.0,22.696,,,,,,12.231
2014-04-08,,,,36.542,60.042,23.5,,,,,,37.556
2014-04-09,,,,33.583,45.333,11.75,,,,,,37.0
2014-04-10,,,,29.833,48.417,18.583,,,,,,37.917
2014-04-11,,,,25.458,43.708,18.25,,,,,,18.625
2014-04-12,,,,28.375,40.417,12.042,,,,,,20.625
2014-04-13,,,,25.125,31.458,6.333,,,,,,20.875
2014-04-14,,,,25.917,39.958,14.042,,,,,,20.417
2014-04-15,,,,36.13,51.217,15.087,,,,,,20.125
2014-04-16,,,,42.826,68.739,25.913,,,,,,32.75
2014-04-17,,,,40.25,56.042,15.792,,,,,,44.625
2014-04-18,,,,26.792,37.875,11.083,,,,,,36.375
2014-04-19,,,,12.625,22.333,9.708,,,,,,17.5
2014-04-20,,,,10.875,14.083,3.208,,,,,,7.917
2014-04-21,,,,25.833,46.792,20.958,,,,,,7.545
2014-04-22,,,,25.125,46.917,21.792,,,,,,21.25
2014-04-23,,,,19.042,29.125,10.083,,,,,,19.708
2014-04-24,,,,27.042,40.583,13.542,,,,,,18.25
2014-04-25,,,,28.348,40.522,12.174,,,,,,21.167
2014-04-26,,,,22.917,31.833,8.917,,,,,,21.5
2014-04-27,,,,13.917,17.75,3.833,,,,,,18.458
2014-04-28,,,,23.087,33.261,10.174,,,,,,17.375
2014-04-29,,,,15.625,22.042,6.417,,,,,,8.708
2014-04-30,,,,26.417,42.917,16.5,,,,,,13.542
2014-05-01,,,,19.792,35.083,15.292,,,,,,17.042
2014-05-02,,,,24.333,32.583,8.25,,,,,,19.0
2014-05-03,,,,16.708,23.292,6.583,,,,,,26.833
2014-05-04,,,,13.348,18.0,4.652,,,,,,16.333
2014-05-05,,,,13.958,17.917,3.958,,,,,,19.708
2014-05-06,,,,12.833,18.917,6.083,,,,,,16.833
2014-05-07,,,,22.583,30.458,7.875,,,,,,21.458
2014-05-08,,,,23.292,36.75,13.458,,,,,,19.333
2014-05-09,,,,20.875,30.667,9.792,,,,,,18.417
2014-05-10,,,,14.875,24.375,9.5,,,,,,15.417
2014-05-11,,,,13.708,16.958,3.25,,,,,,16.708
2014-05-12,,,,19.182,27.364,8.182,,,,,,15.625
2014-05-13,,,,27.318,40.045,12.727,,,,,,14.833
2014-05-14,,,,35.625,54.5,18.875,,,,,,24.833
2014-05-15,,,,26.167,36.25,10.083,,,,,,15.083
2014-05-16,,,,25.333,52.167,26.833,,,,,,20.5
2014-05-17,,,,16.0,25.75,9.75,,,,,,10.542
2014-05-18,,,,11.042,13.75,2.708,,,,,,5.625
2014-05-19,,,,24.25,35.417,11.167,,,,,,18.25
2014-05-20,,,,17.375,24.125,6.75,,,,,,27.435
2014-05-21,,,,17.833,30.125,12.292,,,,,,11.375
2014-05-22,,,,20.826,33.391,12.565,,,,,,19.333
2014-05-23,,,,20.292,38.792,18.5,,,,,,9.583
2014-05-24,,,,18.792,25.625,6.833,,,,,,11.583
2014-05-25,,,,14.167,17.958,3.792,,,,,,15.792
2014-05-26,,,,23.417,41.875,18.458,,,,,,13.625
2014-05-27,,,,36.087,57.304,21.217,,,,,,20.304
2014-05-28,,,,28.667,41.25,12.583,,,,,,31.208
2014-05-29,,,,29.667,41.5,11.833,,,,,,31.25
2014-05-30,,,,26.625,40.875,14.25,,,,,,44.75
2014-05-31,,,,24.609,31.174,6.565,,,,,,48.583
2014-06-01,,,,20.958,24.167,3.208,,,,,,44.042
2014-06-02,,,,28.917,38.375,9.458,,,,,,36.583
2014-06-03,,,,22.167,28.833,6.667,,,,,,23.042
2014-06-04,,,,9.958,13.958,4.0,,,,,,25.625
2014-06-05,,,,12.417,18.0,5.583,,,,,,9.875
2014-06-06,,,,21.0,31.75,10.75,,,,,,10.667
2014-06-07,,,,20.208,35.458,15.25,,,,,,13.375
2014-06-08,,,,13.792,19.583,5.792,,,,,,11.5
2014-06-09,,,,18.522,33.304,14.783,,,,,,13.875
2014-06-10,,,,16.217,32.087,15.87,,,,,,16.292
2014-06-11,,,,14.458,31.292,16.833,,,,,,14.417
2014-06-12,,,,18.458,42.708,24.25,,,,,,8.0
2014-06-13,,,,24.75,45.333,20.583,,,,,,8.458
2014-06-14,,,,21.5,30.0,8.5,,,,,,22.333
2014-06-15,,,,15.458,18.833,3.375,,,,,,31.958
2014-06-16,,,,26.375,34.292,7.917,,,,,,33.0
2014-06-17,,,,32.625,41.75,9.125,,,,,,32.208
2014-06-18,,,,17.348,21.174,3.826,,,,,,18.75
2014-06-19,,,,19.708,28.458,8.75,,,,,,15.792
2014-06-20,,,,25.75,36.083,10.333,,,,,,20.25
2014-06-21,,,,15.042,23.208,8.167,,,,,,18.458
2014-06-22,,,,14.333,20.0,5.667,,,,,,11.917
2014-06-23,,,,17.958,33.125,15.167,,,,,,11.042
2014-06-24,,,,18.957,33.435,14.478,,,,,,12.652
2014-06-25,,,,15.75,21.875,6.125,,,,,,15.792
2014-06-26,,,,13.333,18.208,4.875,,,,,,26.875
2014-06-27,,,,9.348,15.0,5.652,,,,,,12.708
2014-06-28,,,,11.292,17.333,6.042,,,,,,4.25
2014-06-29,,,,11.75,16.083,4.333,,,,,,15.417
2014-06-30,,,,25.625,43.083,17.458,,,,,,27.0
2014-07-01,,,,20.083,34.0,13.917,,,,,,18.292
2014-07-02,,,,24.333,40.167,15.833,,,,,,21.208
2014-07-03,,,,16.875,24.083,7.208,,,,,,21.333
2014-07-04,,,,23.875,39.208,15.333,,,,,,11.0
2014-07-05,,,,18.583,26.667,8.083,,,,,,10.208
2014-07-06,,,,7.391,10.13,2.739,,,,,,8.25
2014-07-07,,,,23.375,39.583,16.208,,,,,,10.5
2014-07-08,,,,19.826,45.0,25.174,,,,,,13.625
2014-07-09,,,,11.833,28.042,16.208,,,,,,8.167
2014-07-10,,,,13.417,49.833,36.417,,,,,,4.667
2014-07-11,,,,14.167,30.25,16.083,,,,,,14.75
2014-07-12,,,,22.708,27.083,4.375,,,,,,29.333
2014-07-13,,,,14.667,20.083,5.417,,,,,,26.083
2014-07-14,,,,19.958,29.0,9.042,,,,,,16.792
2014-07-15,,,,26.043,46.87,20.826,,,,,,21.292
2014-07-16,,,,15.875,28.5,12.625,,,,,,21.875
2014-07-17,,,,20.625,35.5,14.875,,,,,,23.125
2014-07-18,,,,25.833,41.958,16.125,,,,,,23.417
2014-07-19,,,,17.583,25.792,8.208,,,,,,14.875
2014-07-20,,,,12.958,19.5,6.542,,,,,,15.917
2014-07-21,,,,12.542,18.625,6.083,,,,,,19.0
2014-07-22,,,,17.542,29.0,11.458,,,,,,27.458
2014-07-23,,,,20.043,32.783,12.739,,,,,,20.958
2014-07-24,,,,22.13,37.261,15.13,,,,,,18.667
2014-07-25,,,,15.208,21.917,6.708,,,,,,15.917
2014-07-26,,,,14.542,23.042,8.5,,,,,,23.875
2014-07-27,,,,8.708,14.292,5.583,,,,,,19.583
2014-07-28,,,,17.833,29.125,11.292,,,,,,8.333
2014-07-29,,,,11.583,15.5,3.917,,,,,,16.609
2014-07-30,,,,11.208,18.958,7.75,,,,,,15.458
2014-07-31,,,,12.0,21.875,9.875,,,,,,10.167
2014-08-01,,,,12.917,24.625,11.708,,,,,,11.208
2014-08-02,,,,9.565,15.435,5.87,,,,,,9.167
2014-08-03,,,,8.583,17.833,9.25,,,,,,6.042
2014-08-04,,,,10.167,28.625,18.458,,,,,,4.458
2014-08-05,,,,9.087,24.696,15.609,,,,,,5.583
2014-08-06,,,,11.708,28.5,16.792,,,,,,6.458
2014-08-07,,,,11.333,19.762,8.429,,,,,,7.958
2014-08-08,,,,14.583,25.833,11.25,,,,,,8.083
2014-08-09,,,,12.083,22.083,10.0,,,,,,4.958
2014-08-10,,,,7.417,11.125,3.708,,,,,,7.583
2014-08-11,,,,19.696,29.348,9.652,,,,,,8.957
2014-08-12,,,,13.833,20.333,6.5,,,,,,13.208
2014-08-13,,,,14.292,19.5,5.208,,,,,,18.708
2014-08-14,,,,8.167,10.792,2.625,,,,,,16.75
2014-08-15,,,,7.5,13.292,5.792,,,,,,9.75
2014-08-16,,,,8.458,12.333,3.875,,,,,,9.375
2014-08-17,,,,9.458,14.333,4.875,,,,,,9.125
2014-08-18,,,,12.167,27.125,14.958,,,,,,8.5
2014-08-19,,,,12.0,28.5,16.5,,,,,,6.875
2014-08-20,,,,11.091,27.545,16.455,,,,,,7.0
2014-08-21,,,,15.25,33.083,17.833,,,,,,7.208
2014-08-22,,,,13.375,31.125,17.75,,,,,,9.417
2014-08-23,,,,11.292,23.708,12.417,,,,,,6.458
2014-08-24,,,,10.583,16.625,6.042,,,,,,6.917
2014-08-25,,,,22.125,45.542,23.417,,,,,,11.208
2014-08-26,,,,19.458,43.083,23.625,,,,,,11.083
2014-08-27,,,,17.083,30.792,13.708,,,,,,7.25
2014-08-28,,,,20.042,40.25,20.208,,,,,,8.957
2014-08-29,,,,20.522,37.783,17.261,,,,,,10.917
2014-08-30,,,,13.208,22.417,9.208,,,,,,10.0
2014-08-31,,,,8.333,12.25,3.917,,,,,,10.417
2014-09-01,,,,23.375,39.0,15.625,,,,,,8.5
2014-09-02,,,,16.333,29.542,13.208,,,,,,12.542
2014-09-03,,,,7.167,10.583,3.417,,,,,,13.375
2014-09-04,,,,13.739,24.0,10.261,,,,,,6.13
2014-09-05,,,,19.0,39.5,20.5,,,,,,14.125
2014-09-06,,,,14.625,27.958,13.333,,,,,,19.417
2014-09-07,,,,10.783,16.13,5.348,,,,,,12.875
2014-09-08,,,,17.042,31.042,14.0,,,,,,12.75
2014-09-09,,,,18.208,32.583,14.375,,,,,,12.917
2014-09-10,,,,22.75,34.667,11.917,,,,,,17.042
2014-09-11,,,,18.75,30.667,11.917,,,,,,14.083
2014-09-12,,,,16.167,34.875,18.708,,,,,,8.667
2014-09-13,,,,13.417,24.833,11.417,,,,,,9.75
2014-09-14,,,,7.042,11.417,4.375,,,,,,6.583
2014-09-15,,,,14.083,20.375,6.292,,,,,,13.958
2014-09-16,,,,18.87,35.435,16.565,,,,,,14.958
2014-09-17,,,,15.75,31.833,16.083,,,,,,11.458
2014-09-18,,,,16.826,31.522,14.696,,,,,,13.542
2014-09-19,,,,20.333,42.0,21.667,,,,,,13.583
2014-09-20,,,,18.292,30.917,12.625,,,,,,17.25
2014-09-21,,,,12.458,18.75,6.292,,,,,,12.625
2014-09-22,,,,16.417,30.083,13.667,,,,,,12.208
2014-09-23,,,,13.833,20.5,6.667,,,,,,17.25
2014-09-24,,,,17.833,30.167,12.333,,,,,,14.958
2014-09-25,,,,19.391,40.522,21.13,,,,,,6.478
2014-09-26,,,,18.542,31.667,13.125,,,,,,9.667
2014-09-27,,,,11.25,16.125,4.875,,,,,,10.208
2014-09-28,,,,9.25,13.167,3.917,,,,,,12.083
2014-09-29,,,,17.75,30.708,12.958,,,,,,18.708
2014-09-30,,,,17.0,30.125,13.125,,,,,,22.333
2014-10-01,,,,20.125,31.25,11.125,,,,,,16.208
2014-10-02,,,,15.826,23.826,8.0,,,,,,14.783
2014-10-03,,,,18.167,30.875,12.708,,,,,,14.417
2014-10-04,,,,14.652,24.522,9.87,,,,,,14.739
2014-10-05,,,,10.458,15.292,4.833,,,,,,9.208
2014-10-06,,,,10.083,21.792,11.708,,,,,,4.583
2014-10-07,,,,20.458,46.208,25.75,,,,,,10.333
2014-10-08,,,,22.292,42.792,20.5,,,,,,12.958
2014-10-09,,,,21.75,39.458,17.708,,,,,,12.125
2014-10-10,,,,21.708,46.583,24.875,,,,,,13.708
2014-10-11,,,,20.958,33.292,12.333,,,,,,21.958
2014-10-12,,,,7.25,9.833,2.583,,,,,,17.583
2014-10-13,,,,9.217,13.043,3.826,,,,,,6.0
2014-10-14,,,,9.667,21.792,12.125,,,,,,6.375
2014-10-15,,,,18.875,39.583,20.708,,,,,,10.292
2014-10-16,,,,24.826,44.696,19.87,,,,,,15.208
2014-10-17,,,,24.0,48.417,24.417,,,,,,18.208
2014-10-18,,,,18.833,30.583,11.75,,,,,,18.667
2014-10-19,,,,12.583,18.25,5.667,,,,,,18.333
2014-10-20,,,,28.542,55.667,27.125,,,,,,15.667
2014-10-21,,,,23.375,46.125,22.75,,,,,,13.583
2014-10-22,,,,16.739,33.391,16.652,,,,,,7.583
2014-10-23,,,,17.375,36.583,19.208,,,,,,10.667
2014-10-24,,,,23.792,44.458,20.667,,,,,,18.5
2014-10-25,,,,22.542,43.25,20.708,,,,,,25.208
2014-10-26,,,,18.125,28.458,10.333,,,,,,22.583
2014-10-27,,,,17.042,32.958,15.917,,,,,,16.542
2014-10-28,,,,22.375,44.208,21.833,,,,,,15.333
2014-10-29,,,,22.217,41.435,19.217,,,,,,19.7
2014-10-30,,,,28.75,52.042,23.292,,,,,,25.222
2014-10-31,,,,29.783,56.696,26.913,,,,,,21.125
2014-11-01,,,,24.042,44.292,20.25,,,,,,7.0
2014-11-02,,,,14.25,23.417,9.167,,,,,,11.042
2014-11-03,,,,9.958,18.875,8.917,,,,,,11.125
2014-11-04,,,,22.958,54.667,31.708,,,,,,12.583
2014-11-05,,,,28.417,60.958,32.542,,,,,,14.5
2014-11-06,,,,22.708,49.708,27.0,,,,,,10.542
2014-11-07,,,,19.5,39.625,20.125,,,,,,20.957
2014-11-08,,,,21.458,40.375,18.917,,,,,,21.625
2014-11-09,,,,20.391,30.217,9.826,,,,,,19.208
2014-11-10,,,,19.208,37.0,17.792,,,,,,13.583
2014-11-11,,,,25.375,54.542,29.167,,,,,,15.667
2014-11-12,,,,29.458,55.458,26.0,,,,,,23.292
2014-11-13,,,,15.783,36.609,20.826,,,,,,9.833
2014-11-14,,,,21.042,45.333,24.292,,,,,,11.625
2014-11-15,,,,21.292,43.958,22.667,,,,,,15.667
2014-11-16,,,,17.667,31.333,13.667,,,,,,19.417
2014-11-17,,,,27.208,58.333,31.125,,,,,,20.375
2014-11-18,,,,24.478,51.217,26.739,,,,,,14.167
2014-11-19,,,,22.792,43.125,20.333,,,,,,16.5
2014-11-20,,,,28.125,61.875,33.75,,,,,,18.167
