date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-09-07,194.13,79.0,54.458,30.0,24.087,19.25,23.125,3.875,,316.0,246.75,176.0,218.217
2011-09-08,196.696,80.0,65.125,47.0,28.391,20.958,25.167,4.208,,310.0,256.625,200.0,225.087
2011-09-09,191.043,85.0,66.542,47.0,29.739,18.667,21.125,2.458,,326.0,277.792,244.0,220.783
2011-09-10,193.696,85.0,69.083,48.0,30.522,15.292,19.833,4.542,,337.0,289.25,252.0,224.217
2011-09-11,181.826,82.0,69.5,52.0,22.696,8.625,11.167,2.542,,332.0,286.458,260.0,204.522
2011-09-12,184.391,82.0,68.0,48.0,26.652,14.043,21.522,7.478,,333.0,286.25,250.0,211.043
2011-09-13,191.261,86.0,68.125,44.0,29.217,15.958,23.083,7.125,,344.0,288.167,251.0,220.478
2011-09-14,191.174,88.0,67.167,46.0,32.478,16.625,23.292,6.667,,338.0,287.25,249.0,223.652
2011-09-15,186.421,85.0,67.792,52.0,33.421,12.952,19.476,6.524,,328.0,285.083,246.0,219.842
2011-09-16,181.739,91.0,69.5,53.0,23.478,8.167,13.625,5.458,,321.0,281.875,256.0,205.217
2011-09-17,177.652,90.0,81.125,69.0,17.0,7.542,12.0,4.458,,304.0,278.208,260.0,194.652
2011-09-18,184.13,95.0,74.458,54.0,18.478,7.0,9.5,2.5,,319.0,280.625,255.0,202.609
2011-09-19,193.913,95.0,74.292,50.0,24.478,9.391,13.565,4.174,,330.0,271.0,229.0,218.391
2011-09-20,190.174,97.0,94.167,87.0,36.435,13.917,30.958,17.042,,265.0,241.542,225.0,226.609
2011-09-21,179.609,96.0,82.333,66.0,18.652,6.042,7.833,1.792,,270.0,248.0,222.0,198.261
2011-09-22,186.391,80.0,63.958,47.0,15.043,6.167,7.667,1.5,,269.0,225.792,183.0,201.435
2011-09-23,189.522,71.0,51.333,29.0,11.522,7.708,9.583,1.875,,266.0,208.833,168.0,201.043
2011-09-24,196.696,73.0,52.958,22.0,16.348,17.25,20.708,3.458,,262.0,205.542,151.0,213.043
2011-09-25,195.826,76.0,58.542,42.0,20.478,14.875,16.583,1.708,,269.0,216.542,177.0,216.304
2011-09-26,206.0,87.0,76.458,66.0,36.304,31.522,46.913,15.391,,219.0,198.667,184.0,242.304
2011-09-27,203.087,91.0,68.042,44.0,30.043,17.917,30.833,12.917,,268.0,215.208,165.0,233.13
2011-09-28,200.545,85.0,65.083,47.0,32.091,23.478,29.652,6.174,,276.0,224.5,177.0,232.636
2011-09-29,198.6,84.0,65.458,40.0,29.4,21.696,26.565,4.87,,277.0,233.083,180.0,228.0
2011-09-30,190.261,88.0,77.875,64.0,30.087,17.167,20.167,3.0,,235.0,222.292,210.0,220.348
2011-10-01,188.043,69.0,49.833,27.0,12.174,6.292,7.75,1.458,,257.0,211.833,164.0,200.217
2011-10-02,189.826,68.0,54.792,36.0,11.87,7.333,9.0,1.667,,238.0,181.542,148.0,201.696
2011-10-03,188.435,64.0,47.583,28.0,10.478,10.13,12.522,2.391,,234.0,179.583,149.0,198.913
2011-10-04,190.348,67.0,53.167,34.0,16.783,19.25,24.75,5.5,,229.0,183.333,124.0,207.13
2011-10-05,192.261,96.0,83.417,68.0,30.913,25.083,30.458,5.375,,185.0,175.542,168.0,223.174
2011-10-06,185.522,96.0,66.458,44.0,17.565,12.542,15.375,2.833,,264.0,208.5,171.0,203.087
2011-10-07,190.478,78.0,56.167,33.0,15.522,12.042,13.958,1.917,,251.0,197.75,151.0,206.0
2011-10-08,191.087,74.0,53.458,28.0,21.478,22.875,27.167,4.292,,254.0,186.375,130.0,212.565
2011-10-09,191.609,82.0,59.708,26.0,19.043,15.292,17.292,2.0,,254.0,192.5,132.0,210.652
2011-10-10,192.957,79.0,62.917,46.0,24.174,14.957,16.739,1.783,,263.0,204.667,154.0,217.13
2011-10-11,193.609,80.0,66.042,48.0,29.304,26.917,35.458,8.542,,244.0,197.958,160.0,222.913
2011-10-12,193.565,86.0,58.458,35.0,30.478,24.708,32.625,7.917,,261.0,202.375,150.0,224.043
2011-10-13,197.905,85.0,67.75,54.0,40.429,32.955,46.182,13.227,,206.0,177.375,150.0,238.333
2011-10-14,192.0,96.0,82.792,68.0,34.565,23.625,37.042,13.417,,212.0,182.083,151.0,226.565
2011-10-15,187.13,100.0,94.458,87.0,34.391,19.542,28.458,8.917,,228.0,211.917,194.0,221.522
2011-10-16,190.304,97.0,63.5,33.0,30.435,11.875,13.667,1.792,,275.0,226.333,179.0,220.739
2011-10-17,193.913,86.0,64.792,43.0,25.174,16.652,24.0,7.348,,233.0,191.208,154.0,219.087
2011-10-18,189.217,80.0,55.5,32.0,16.652,15.75,18.75,3.0,,251.0,189.875,144.0,205.87
2011-10-19,189.826,78.0,61.917,37.0,21.478,18.5,22.0,3.5,,253.0,185.958,136.0,211.304
2011-10-20,191.217,86.0,66.458,39.0,27.783,19.833,26.417,6.583,,254.0,197.375,153.0,219.0
2011-10-21,192.739,95.0,72.75,49.0,34.826,25.542,33.5,7.958,,248.0,200.708,158.0,227.565
2011-10-22,186.652,98.0,89.5,78.0,25.565,14.292,18.25,3.958,,241.0,212.333,182.0,212.217
2011-10-23,185.565,93.0,77.208,52.0,25.87,9.417,11.083,1.667,,263.0,220.083,184.0,211.435
2011-10-24,186.174,84.0,65.792,46.0,24.13,21.478,26.304,4.826,,254.0,214.417,173.0,210.304
2011-10-25,196.35,87.0,67.458,54.0,30.7,15.625,27.625,12.0,,230.0,193.542,142.0,227.05
2011-10-26,189.304,67.0,50.875,34.0,11.609,8.958,10.417,1.458,,202.0,150.208,111.0,200.913
2011-10-27,192.095,74.0,54.208,32.0,20.905,23.0,29.261,6.261,,209.0,150.417,94.0,213.0
2011-10-28,193.87,84.0,61.5,36.0,30.043,29.208,41.375,12.167,,227.0,163.208,112.0,223.913
2011-10-29,191.696,82.0,60.292,38.0,25.87,25.458,31.333,5.875,,230.0,169.792,115.0,217.565
2011-10-30,194.87,94.0,79.958,57.0,28.522,19.75,23.333,3.583,,186.0,157.708,141.0,223.391
2011-10-31,186.957,94.0,70.083,42.0,16.652,12.87,16.348,3.478,,248.0,182.625,136.0,203.609
2011-11-01,190.261,83.0,65.792,43.0,24.348,27.0,36.958,9.958,,234.0,180.75,135.0,214.609
2011-11-02,194.522,90.0,67.167,42.0,34.696,29.875,44.667,14.792,,228.0,179.542,131.0,229.217
2011-11-03,195.13,89.0,72.458,52.0,36.087,28.417,44.75,16.333,,222.0,183.625,156.0,231.217
2011-11-04,197.826,92.0,75.292,50.0,41.696,30.208,47.583,17.375,,251.0,192.333,145.0,239.522
2011-11-05,196.304,96.0,84.083,66.0,42.522,28.375,37.708,9.333,,217.0,188.0,171.0,238.826
2011-11-06,187.478,96.0,90.5,81.0,28.348,14.167,18.583,4.417,,212.0,188.708,173.0,215.826
2011-11-07,187.0,85.0,63.708,47.0,14.391,6.0,7.391,1.391,,221.0,186.625,142.0,201.391
2011-11-08,189.435,68.0,53.875,36.0,10.826,11.792,14.542,2.75,,213.0,157.25,120.0,200.261
2011-11-09,190.143,67.0,53.125,35.0,13.905,17.417,21.708,4.292,,183.0,144.25,114.0,204.048
2011-11-10,191.7,69.0,56.875,47.0,23.85,27.955,37.727,9.773,,164.0,145.333,118.0,215.55
2011-11-11,192.652,95.0,90.875,75.0,29.391,26.458,40.375,13.917,,154.0,140.667,127.0,222.043
2011-11-12,193.826,97.0,73.208,44.0,32.304,19.167,38.625,19.458,,235.0,167.667,120.0,226.13
2011-11-13,196.739,88.0,69.833,49.0,25.957,15.583,23.792,8.208,,224.0,165.167,121.0,222.696
2011-11-14,193.609,85.0,65.625,43.0,23.87,19.087,28.217,9.13,,212.0,155.5,113.0,217.478
2011-11-15,189.783,73.0,58.25,41.0,14.957,11.417,13.333,1.917,,183.0,142.958,103.0,204.739
2011-11-16,190.478,72.0,50.417,29.0,12.783,15.458,18.708,3.25,,172.0,118.542,74.0,203.261
2011-11-17,191.957,70.0,43.625,20.0,15.696,20.917,26.208,5.292,,197.0,134.583,91.0,207.652
2011-11-18,196.652,78.0,57.458,50.0,34.783,33.458,56.958,23.5,,150.0,127.167,100.0,231.435
2011-11-19,200.043,97.0,94.833,88.0,39.783,26.708,53.417,26.708,,171.0,151.0,127.0,239.826
2011-11-20,194.696,95.0,66.125,50.0,20.304,7.583,12.958,5.375,,208.0,158.292,102.0,215.0
2011-11-21,189.565,85.0,67.458,51.0,6.435,8.261,9.783,1.522,,131.0,93.625,65.0,196.0
2011-11-22,192.913,91.0,66.708,37.0,17.217,22.5,34.208,11.708,,141.0,93.208,46.0,210.13
2011-11-23,194.261,83.0,71.833,53.0,23.609,23.0,38.292,15.292,,120.0,88.875,56.0,217.87
2011-11-24,192.909,88.0,58.833,38.0,13.5,10.957,14.957,4.0,,138.0,100.75,75.0,206.409
2011-11-25,189.913,80.0,70.458,56.0,11.0,14.208,23.042,8.833,,114.0,82.583,57.0,200.913
2011-11-26,193.0,85.0,62.833,36.0,23.435,23.0,41.333,18.333,,141.0,86.958,36.0,216.435
2011-11-27,195.739,84.0,67.792,44.0,24.696,20.458,34.042,13.583,,141.0,91.75,48.0,220.435
2011-11-28,198.826,83.0,71.833,55.0,44.0,28.739,80.043,51.304,,130.0,102.625,75.0,242.826
2011-11-29,198.609,85.0,71.333,48.0,50.565,29.875,80.042,50.167,,175.0,132.292,94.0,249.174
2011-11-30,195.087,88.0,68.25,45.0,47.391,27.167,60.917,33.75,,216.0,155.333,93.0,242.478
2011-12-01,190.652,67.0,58.542,48.0,13.522,12.125,15.0,2.875,,149.0,122.167,99.0,204.174
2011-12-02,190.696,86.0,75.125,60.0,21.217,22.292,31.542,9.25,,115.0,97.042,76.0,211.913
2011-12-03,192.565,95.0,84.583,61.0,35.0,20.625,40.25,19.625,,153.0,124.333,94.0,227.565
2011-12-04,189.739,78.0,60.792,42.0,8.87,5.875,6.833,0.958,,145.0,118.542,88.0,198.609
2011-12-05,192.217,82.0,60.958,37.0,14.652,15.545,28.0,12.455,,154.0,107.375,69.0,206.87
2011-12-06,193.652,74.0,56.083,35.0,25.739,29.833,49.5,19.667,,128.0,87.292,58.0,219.391
2011-12-07,195.348,87.0,69.417,48.0,34.043,26.958,58.958,32.0,,154.0,104.667,59.0,229.391
2011-12-08,209.619,88.0,77.792,61.0,44.619,29.682,72.773,43.091,,127.0,103.917,80.0,254.238
2011-12-09,196.348,88.0,57.375,35.0,18.391,14.5,23.375,8.875,,103.0,71.292,26.0,214.739
2011-12-10,195.435,74.0,55.042,35.0,19.304,23.708,37.958,14.25,,98.0,56.708,6.0,214.739
2011-12-11,191.957,76.0,57.125,41.0,10.913,9.708,11.25,1.542,,124.0,80.208,49.0,202.87
2011-12-12,194.565,83.0,64.792,43.0,20.13,23.875,61.375,37.5,,146.0,86.542,32.0,214.696
2011-12-13,192.87,85.0,59.458,37.0,19.913,25.778,38.889,13.111,,145.0,97.583,61.0,212.783
2011-12-14,194.0,78.0,60.417,37.0,28.217,24.292,46.083,21.792,,151.0,85.208,36.0,222.217
2011-12-15,197.087,84.0,68.167,44.0,30.522,19.167,50.0,30.833,,141.0,83.167,33.0,227.609
2011-12-16,191.0,84.0,64.042,47.0,9.652,5.25,7.833,2.583,,97.0,62.625,25.0,200.652
2011-12-17,192.261,87.0,68.208,44.0,9.957,6.625,9.875,3.25,,87.0,48.958,20.0,202.217
2011-12-18,194.565,87.0,65.792,43.0,15.652,10.083,15.583,5.5,,94.0,58.167,14.0,210.217
2011-12-19,190.87,81.0,68.75,43.0,10.087,12.565,14.913,2.348,,107.0,62.625,36.0,200.957
2011-12-20,191.348,86.0,66.25,40.0,15.087,19.958,32.208,12.25,,100.0,57.5,29.0,206.435
2011-12-21,194.304,78.0,64.75,45.0,24.696,27.042,48.458,21.417,,97.0,63.708,27.0,219.0
2011-12-22,197.455,86.0,72.333,46.0,26.273,22.913,55.609,32.696,,107.0,56.917,31.0,223.727
2011-12-23,192.565,75.0,54.875,34.0,9.261,11.333,14.0,2.667,,82.0,43.958,12.0,201.826
2011-12-24,194.783,74.0,58.083,44.0,14.391,16.208,24.875,8.667,,80.0,39.333,6.0,209.174
2011-12-25,192.609,89.0,76.083,50.0,7.087,5.167,6.708,1.542,,66.0,27.25,10.0,199.696
2011-12-26,193.043,92.0,82.583,65.0,10.957,12.304,16.609,4.304,,48.0,16.708,4.0,204.0
2011-12-27,193.913,89.0,70.208,48.0,18.826,23.458,37.167,13.708,,73.0,28.292,-5.0,212.739
2011-12-28,193.957,81.0,60.667,38.0,17.0,25.292,35.125,9.833,,93.0,40.917,4.0,210.957
2011-12-29,194.478,80.0,64.792,45.0,20.87,22.042,38.083,16.042,,101.0,49.667,0.0,215.348
2011-12-30,192.565,72.0,53.625,36.0,8.217,8.625,11.042,2.417,,82.0,43.083,12.0,200.783
2011-12-31,193.348,69.0,54.542,34.0,11.565,14.375,17.542,3.167,,98.0,40.333,-4.0,204.913
2012-01-01,194.652,69.0,48.583,35.0,6.478,9.833,11.375,1.542,13.417,80.0,41.292,8.0,201.13
2012-01-02,198.435,82.0,64.5,52.0,11.609,12.333,18.292,5.958,18.5,103.0,51.917,5.0,210.043
2012-01-03,189.304,86.0,63.917,46.0,1.522,3.0,4.417,1.417,6.0,44.0,23.292,2.0,190.826
2012-01-04,186.043,76.0,58.458,38.0,7.565,7.167,9.208,2.042,4.375,48.0,13.333,-12.0,193.609
2012-01-05,195.13,79.0,61.667,41.0,18.087,23.0,35.667,12.667,10.0,56.0,9.833,-34.0,213.217
2012-01-06,193.522,83.0,68.667,53.0,14.913,15.667,21.75,6.083,13.167,84.0,28.792,-26.0,208.435
2012-01-07,193.957,81.0,61.542,42.0,17.0,25.174,39.87,14.696,14.375,110.0,47.833,-5.0,210.957
2012-01-08,195.522,85.0,63.917,40.0,20.652,22.75,51.375,28.625,16.792,115.0,56.792,3.0,216.174
2012-01-09,195.263,82.0,65.167,48.0,21.789,21.045,48.091,27.045,14.909,96.0,49.583,10.0,217.053
2012-01-10,191.0,73.0,56.417,38.0,5.304,10.792,14.25,3.458,6.417,89.0,45.167,17.0,196.304
2012-01-11,191.478,78.0,55.125,33.0,6.739,14.583,17.375,2.792,8.875,87.0,38.458,6.0,198.217
2012-01-12,197.913,76.0,57.208,31.0,33.13,31.208,55.542,24.333,27.667,92.0,35.708,-18.0,231.043
2012-01-13,196.522,82.0,62.375,44.0,22.13,23.5,32.458,8.958,30.375,121.0,61.333,-4.0,218.652
2012-01-14,190.783,93.0,78.042,56.0,8.826,14.652,16.478,1.826,13.917,75.0,56.333,41.0,199.609
2012-01-15,192.696,79.0,60.042,40.0,3.783,8.625,9.542,0.917,7.792,74.0,44.833,24.0,196.478
2012-01-16,195.565,70.0,54.958,38.0,21.13,30.083,50.958,20.875,14.25,86.0,44.75,5.0,216.696
2012-01-17,194.435,71.0,57.375,36.0,10.696,18.75,26.833,8.083,14.75,86.0,48.667,14.0,205.13
2012-01-18,191.739,72.0,57.375,32.0,4.478,10.083,11.333,1.25,4.583,59.0,21.792,-9.0,196.217
2012-01-19,193.652,81.0,65.583,47.0,12.826,19.792,28.458,8.667,12.917,77.0,35.875,0.0,206.478
2012-01-20,193.0,86.0,59.5,42.0,4.565,8.792,9.083,0.292,20.5,90.0,51.042,20.0,197.565
2012-01-21,194.522,92.0,60.833,41.0,19.696,30.391,44.87,14.478,23.417,84.0,45.083,-4.0,214.217
2012-01-22,189.783,94.0,79.625,64.0,8.696,16.875,20.625,3.75,7.125,117.0,62.667,30.0,198.478
2012-01-23,190.773,89.0,62.667,42.0,12.182,24.739,32.304,7.565,4.111,96.0,62.292,33.0,202.955
2012-01-24,198.304,92.0,66.708,46.0,27.913,26.833,61.083,34.25,17.231,107.0,65.375,9.0,226.217
2012-01-25,190.261,67.0,47.208,36.0,3.087,6.0,6.75,0.75,12.667,87.0,52.458,10.0,193.348
2012-01-26,189.87,90.0,55.542,32.0,2.478,5.25,6.167,0.917,5.958,66.0,20.0,-10.0,192.348
2012-01-27,192.957,87.0,66.292,44.0,7.13,10.792,12.333,1.542,7.625,80.0,23.542,-18.0,200.087
2012-01-28,191.0,85.0,66.375,52.0,3.217,8.478,10.522,2.043,6.208,62.0,29.083,0.0,194.217
2012-01-29,191.609,81.0,63.375,39.0,7.696,15.042,18.458,3.417,9.875,105.0,51.958,12.0,199.304
2012-01-30,193.391,76.0,57.875,41.0,6.13,15.0,18.833,3.833,25.375,121.0,67.167,30.0,199.522
2012-01-31,197.043,73.0,53.708,22.0,18.913,28.958,43.708,14.75,25.083,115.0,57.333,5.0,215.957
2012-02-01,198.043,87.0,60.583,37.0,31.87,40.208,66.833,26.625,33.458,106.0,61.583,2.0,229.913
2012-02-02,193.174,94.0,81.292,63.0,16.826,22.667,29.5,6.833,17.708,130.0,95.667,63.0,210.0
2012-02-03,192.696,66.0,48.125,33.0,5.565,8.292,8.708,0.417,12.5,117.0,79.792,46.0,198.261
2012-02-04,192.478,92.0,80.042,51.0,11.304,21.652,27.348,5.696,11.875,100.0,62.792,39.0,203.783
2012-02-05,192.261,70.0,51.208,33.0,10.0,14.708,16.292,1.583,15.208,108.0,73.542,44.0,202.261
2012-02-06,193.238,93.0,79.167,58.0,14.048,23.5,32.545,9.045,11.952,98.0,60.5,36.0,207.286
2012-02-07,195.783,85.0,68.958,49.0,21.391,23.292,42.875,19.583,13.583,107.0,53.083,20.0,217.174
2012-02-08,191.696,80.0,61.542,44.0,4.217,6.708,7.958,1.25,4.792,46.0,15.5,-6.0,195.913
2012-02-09,191.478,71.0,56.458,40.0,5.348,11.208,13.208,2.0,10.292,74.0,22.667,-18.0,196.826
2012-02-10,193.957,75.0,59.792,41.0,8.913,13.708,15.208,1.5,17.167,95.0,40.375,-10.0,202.87
2012-02-11,193.435,75.0,59.667,42.0,6.261,9.435,10.478,1.043,18.583,83.0,40.417,8.0,199.696
2012-02-12,194.0,91.0,54.667,31.0,13.391,22.625,26.833,4.208,20.375,78.0,30.083,-12.0,207.391
2012-02-13,191.826,92.0,71.042,51.0,6.304,12.792,14.458,1.667,11.708,83.0,45.208,9.0,198.13
2012-02-14,192.478,79.0,57.417,39.0,15.435,23.875,30.833,6.958,11.083,114.0,63.625,15.0,207.913
2012-02-15,189.87,87.0,73.25,65.0,11.13,19.583,24.125,4.542,9.458,75.0,49.083,35.0,201.0
2012-02-16,192.304,71.0,52.125,34.0,3.13,6.583,7.75,1.167,8.208,60.0,23.625,-4.0,195.435
2012-02-17,193.696,65.0,47.417,23.0,7.826,12.292,13.25,0.958,10.25,71.0,28.583,-19.0,201.522
2012-02-18,190.957,92.0,84.583,61.0,12.391,21.435,27.522,6.087,10.292,71.0,39.667,8.0,203.348
2012-02-19,191.435,73.0,51.667,37.0,3.217,9.25,9.875,0.625,12.542,66.0,43.875,9.0,194.652
2012-02-20,192.15,73.0,58.458,45.0,7.15,16.955,25.136,8.182,8.6,87.0,29.542,-13.0,199.3
2012-02-21,190.783,78.0,62.417,40.0,4.783,9.542,10.333,0.792,8.792,71.0,27.625,-1.0,195.565
2012-02-22,191.0,90.0,65.042,43.0,7.0,13.0,14.375,1.375,14.667,88.0,42.917,8.0,198.0
2012-02-23,190.261,86.0,63.875,42.0,4.696,9.042,9.417,0.375,13.667,89.0,40.042,15.0,194.957
2012-02-24,191.261,86.0,62.875,41.0,3.913,7.042,7.417,0.375,9.25,58.0,24.083,-6.0,195.174
2012-02-25,191.043,68.0,49.542,29.0,4.87,11.435,12.652,1.217,6.917,63.0,21.375,-15.0,195.913
2012-02-26,192.739,85.0,54.292,25.0,11.652,19.042,22.958,3.917,18.208,98.0,42.625,-21.0,204.391
2012-02-27,190.565,92.0,73.667,52.0,9.043,14.375,16.208,1.833,21.083,141.0,72.042,26.0,199.609
2012-02-28,192.043,65.0,47.417,18.0,11.826,21.333,27.417,6.083,18.833,156.0,97.833,56.0,203.87
2012-03-01,194.87,95.0,72.625,55.0,21.957,32.333,43.083,10.75,20.5,104.0,79.333,45.0,216.826
2012-03-02,192.957,71.0,55.583,39.0,3.696,6.708,7.417,0.708,19.583,88.0,53.458,20.0,196.652
2012-03-03,189.696,66.0,50.292,33.0,2.174,5.625,6.083,0.458,10.333,103.0,48.5,15.0,191.87
2012-03-04,190.652,64.0,46.0,26.0,6.087,16.087,20.348,4.261,10.583,122.0,61.125,10.0,196.739
2012-03-05,191.261,74.0,52.208,33.0,5.783,12.875,14.083,1.208,17.792,132.0,76.083,39.0,197.043
2012-03-06,198.25,72.0,51.875,28.0,23.5,24.619,31.429,6.81,23.8,166.0,87.417,12.0,221.75
2012-03-07,196.696,78.0,59.167,36.0,81.478,41.875,49.042,7.167,41.833,179.0,110.208,42.0,278.174
2012-03-08,197.478,78.0,56.125,39.0,75.174,35.667,44.25,8.583,38.5,196.0,137.667,87.0,272.652
2012-03-09,194.087,71.0,45.583,26.0,56.217,23.25,24.167,0.917,47.75,225.0,163.083,116.0,250.304
2012-03-10,198.348,74.0,57.583,47.0,38.826,16.083,17.417,1.333,27.5,156.0,90.208,23.0,237.174
2012-03-11,190.087,52.0,36.208,16.0,13.348,8.13,9.348,1.217,9.167,126.0,64.5,15.0,203.435
2012-03-12,192.174,74.0,54.368,25.0,33.304,28.542,36.208,7.667,16.292,168.0,74.421,3.0,225.478
2012-03-13,192.739,94.0,65.917,50.0,40.043,27.458,34.958,7.5,19.667,193.0,120.208,67.0,232.783
2012-03-14,191.348,73.0,50.0,34.0,14.565,6.25,7.333,1.083,10.75,115.0,73.042,26.0,205.913
2012-03-15,191.043,80.0,56.5,35.0,18.391,17.667,21.417,3.75,16.917,147.0,83.708,22.0,209.435
2012-03-16,194.739,77.0,53.708,28.0,25.826,17.208,23.375,6.167,25.833,185.0,106.708,34.0,220.565
2012-03-17,192.696,78.0,51.333,20.0,18.696,13.542,14.625,1.083,34.458,178.0,122.333,54.0,211.391
2012-03-18,189.0,98.0,84.5,70.0,26.304,20.348,22.217,1.87,35.208,182.0,154.542,109.0,215.304
2012-03-19,190.304,93.0,59.0,34.0,34.87,14.0,15.875,1.875,20.542,219.0,171.75,125.0,225.174
2012-03-20,195.087,92.0,69.792,52.0,35.435,23.292,28.125,4.833,28.583,150.0,123.458,92.0,230.522
2012-03-21,190.783,68.0,46.958,32.0,12.435,5.625,6.833,1.208,6.417,125.0,73.708,34.0,203.217
2012-03-22,191.15,70.0,47.0,28.0,27.65,21.682,25.545,3.864,15.333,174.0,104.292,16.0,218.8
2012-03-23,190.174,70.0,49.542,30.0,21.391,7.917,8.208,0.292,17.083,169.0,119.125,65.0,211.565
2012-03-24,191.261,65.0,53.583,37.0,20.174,12.583,13.542,0.958,21.708,179.0,115.75,53.0,211.435
2012-03-25,190.435,60.0,50.833,34.0,15.0,7.391,7.783,0.391,16.458,153.0,108.75,57.0,205.435
2012-03-26,190.304,55.0,38.333,26.0,9.957,10.0,10.333,0.333,13.625,134.0,83.417,36.0,200.261
2012-03-27,192.0,89.0,58.583,43.0,22.739,27.0,31.0,4.0,19.208,157.0,99.708,42.0,214.739
2012-03-28,188.391,89.0,77.208,56.0,28.435,18.375,20.583,2.208,13.875,194.0,142.042,98.0,216.826
2012-03-29,190.174,90.0,65.583,39.0,27.348,13.083,15.542,2.458,18.125,200.0,146.667,107.0,217.522
2012-03-30,188.826,62.0,42.042,20.0,16.348,8.0,8.375,0.375,15.042,204.0,135.083,88.0,205.174
2012-03-31,193.348,85.0,62.25,45.0,20.652,14.25,16.292,2.042,20.208,161.0,114.583,87.0,214.0
2012-04-01,197.696,76.0,58.375,41.0,8.783,9.75,10.583,0.833,11.333,126.0,73.042,30.0,206.478
2012-04-02,195.304,74.0,49.417,21.0,9.13,18.348,20.696,2.348,14.958,168.0,101.292,36.0,204.435
2012-04-03,191.522,90.0,71.875,57.0,9.0,14.458,15.625,1.167,14.167,164.0,121.083,60.0,200.522
2012-04-04,195.652,82.0,64.75,42.0,9.0,14.292,16.708,2.417,11.0,118.0,76.417,42.0,204.652
2012-04-05,197.476,84.0,71.083,49.0,21.238,24.455,35.364,10.909,25.619,138.0,80.792,33.0,218.714
2012-04-06,191.913,86.0,60.667,35.0,9.435,13.417,14.875,1.458,13.917,102.0,76.208,44.0,201.348
2012-04-07,190.87,77.0,48.583,27.0,5.217,10.083,10.792,0.708,11.958,119.0,70.417,38.0,196.087
2012-04-08,192.435,73.0,51.5,32.0,6.957,12.458,12.917,0.458,14.917,152.0,87.792,17.0,199.391
2012-04-09,192.783,76.0,58.708,36.0,13.87,19.174,22.696,3.522,25.833,201.0,133.417,60.0,206.652
2012-04-10,193.435,85.0,57.958,25.0,18.522,23.25,27.292,4.042,32.042,218.0,157.792,93.0,211.957
2012-04-11,191.87,96.0,91.375,81.0,23.957,26.917,30.75,3.833,22.25,158.0,135.0,116.0,215.826
2012-04-12,189.391,78.0,52.375,26.0,9.261,13.5,14.208,0.708,14.542,229.0,173.208,118.0,198.652
2012-04-13,192.652,86.0,60.625,36.0,21.783,23.417,26.542,3.125,22.042,214.0,163.625,127.0,214.435
2012-04-14,188.652,94.0,75.875,47.0,9.217,10.708,11.625,0.917,14.208,184.0,133.333,109.0,197.87
2012-04-15,189.87,86.0,64.5,42.0,7.913,10.125,10.708,0.583,12.208,189.0,139.792,80.0,197.783
2012-04-16,191.0,80.0,67.917,54.0,12.261,20.652,21.783,1.13,18.583,170.0,149.542,129.0,203.261
2012-04-17,192.348,87.0,60.125,36.0,15.913,17.083,20.917,3.833,22.958,232.0,158.667,94.0,208.261
2012-04-18,189.955,73.0,54.333,23.0,11.455,15.652,16.391,0.739,26.619,233.0,164.417,99.0,201.409
2012-04-19,191.609,72.0,60.208,45.0,14.174,21.417,24.625,3.208,20.292,221.0,173.042,122.0,205.783
2012-04-20,191.087,88.0,80.667,67.0,17.348,23.125,25.375,2.25,19.833,172.0,156.917,148.0,208.435
2012-04-21,190.304,90.0,71.417,59.0,12.609,14.458,15.583,1.125,16.875,195.0,165.792,141.0,202.913
2012-04-22,188.13,93.0,79.125,63.0,6.957,8.333,8.333,0.0,10.083,148.0,134.75,127.0,195.087
2012-04-23,188.522,96.0,86.375,66.0,17.522,19.826,23.478,3.652,9.542,199.0,157.542,127.0,206.043
2012-04-24,191.435,81.0,58.958,38.0,11.174,13.333,14.75,1.417,55.167,264.0,196.542,125.0,202.609
2012-04-25,196.174,84.0,67.375,52.0,22.565,24.417,31.625,7.208,53.458,245.0,199.917,144.0,218.739
2012-04-26,188.696,96.0,89.0,64.0,11.739,18.583,19.792,1.208,26.417,201.0,163.5,133.0,200.435
2012-04-27,188.087,94.0,50.917,29.0,7.174,10.417,11.792,1.375,7.167,262.0,185.333,123.0,195.261
2012-04-28,190.217,86.0,56.083,36.0,12.087,16.25,17.958,1.708,14.208,272.0,195.208,119.0,202.304
2012-04-29,194.609,90.0,69.417,40.0,14.87,13.417,14.125,0.708,20.667,261.0,210.833,172.0,209.478
2012-04-30,187.826,84.0,71.958,57.0,10.087,9.696,10.565,0.87,15.5,234.0,207.583,190.0,197.913
2012-05-01,187.565,89.0,64.708,47.0,10.348,12.375,14.625,2.25,12.5,259.0,219.708,177.0,197.913
2012-05-02,186.304,94.0,84.458,66.0,15.739,16.292,19.208,2.917,9.125,210.0,194.583,183.0,202.043
2012-05-03,187.174,93.0,70.458,46.0,8.435,7.375,8.667,1.292,3.792,272.0,205.75,170.0,195.609
2012-05-04,185.957,77.0,63.125,50.0,3.13,1.75,2.125,0.375,0.667,210.0,177.667,148.0,189.087
2012-05-05,187.217,72.0,53.875,41.0,5.391,4.5,4.625,0.125,13.667,264.0,205.917,144.0,192.609
